id_election,id_brut_miom,code_departement,libelle_departement,code_canton,libelle_canton,code_commune,libelle_commune,code_circonscription,libelle_circonscription,code_bv,inscrits,abstentions,votants,blancs,nuls,exprimes,ratio_abstentions_inscrits,ratio_votants_inscrits,ratio_blancs_inscrits,ratio_blancs_votants,ratio_nuls_inscrits,ratio_nuls_votants,ratio_exprimes_inscrits,ratio_exprimes_votants,taux_participation,taux_abstention,annee,type_election
2017_pres_t1,44026_0019,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0019,711,105,606,13.0,5,588,14.77,85.23,1.83,2.15,0.7,0.83,82.7,97.03,85.2321,14.7679,2017,pres
2017_pres_t1,44026_0020,44,Loire-Atlantique,,,44026,Carquefou,5.0,5ème circonscription,0020,711,115,596,10.0,1,585,16.17,83.83,1.41,1.68,0.14,0.17,82.28,98.15,83.8256,16.1744,2017,pres
2017_pres_t1,44109_0141,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0141,979,158,821,9.0,1,811,16.14,83.86,0.92,1.1,0.1,0.12,82.84,98.78,83.8611,16.1389,2017,pres
2017_pres_t1,44109_0142,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0142,954,151,803,11.0,1,791,15.83,84.17,1.15,1.37,0.1,0.12,82.91,98.51,84.1719,15.8281,2017,pres
2017_pres_t1,44109_0143,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0143,966,146,820,4.0,5,811,15.11,84.89,0.41,0.49,0.52,0.61,83.95,98.9,84.8861,15.1139,2017,pres
2017_pres_t1,44109_0144,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0144,1008,159,849,6.0,4,839,15.77,84.23,0.6,0.71,0.4,0.47,83.23,98.82,84.2262,15.7738,2017,pres
2017_pres_t1,44109_0151,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0151,938,142,796,5.0,2,789,15.14,84.86,0.53,0.63,0.21,0.25,84.12,99.12,84.8614,15.1386,2017,pres
2017_pres_t1,44109_0152,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0152,998,148,850,5.0,2,843,14.83,85.17,0.5,0.59,0.2,0.24,84.47,99.18,85.1703,14.8297,2017,pres
2017_pres_t1,44109_0153,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0153,999,145,854,6.0,3,845,14.51,85.49,0.6,0.7,0.3,0.35,84.58,98.95,85.4855,14.5145,2017,pres
2017_pres_t1,44109_0154,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0154,875,129,746,5.0,2,739,14.74,85.26,0.57,0.67,0.23,0.27,84.46,99.06,85.2571,14.7429,2017,pres
2017_pres_t1,44109_0161,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0161,928,156,772,5.0,1,766,16.81,83.19,0.54,0.65,0.11,0.13,82.54,99.22,83.1897,16.8103,2017,pres
2017_pres_t1,44109_0162,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0162,928,145,783,10.0,1,772,15.62,84.38,1.08,1.28,0.11,0.13,83.19,98.6,84.375,15.625,2017,pres
2017_pres_t1,44109_0163,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0163,884,171,713,12.0,4,697,19.34,80.66,1.36,1.68,0.45,0.56,78.85,97.76,80.6561,19.3439,2017,pres
2017_pres_t1,44109_0171,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0171,932,128,804,12.0,4,788,13.73,86.27,1.29,1.49,0.43,0.5,84.55,98.01,86.2661,13.7339,2017,pres
2017_pres_t1,44109_0172,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0172,943,150,793,11.0,0,782,15.91,84.09,1.17,1.39,0.0,0.0,82.93,98.61,84.0933,15.9067,2017,pres
2017_pres_t1,44109_0173,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0173,991,140,851,5.0,1,845,14.13,85.87,0.5,0.59,0.1,0.12,85.27,99.29,85.8729,14.1271,2017,pres
2017_pres_t1,44109_0174,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0174,963,130,833,8.0,2,823,13.5,86.5,0.83,0.96,0.21,0.24,85.46,98.8,86.5005,13.4995,2017,pres
2017_pres_t1,44109_0175,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0175,943,168,775,7.0,0,768,17.82,82.18,0.74,0.9,0.0,0.0,81.44,99.1,82.1845,17.8155,2017,pres
2017_pres_t1,44109_0181,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0181,921,282,639,9.0,1,629,30.62,69.38,0.98,1.41,0.11,0.16,68.3,98.44,69.3811,30.6189,2017,pres
2017_pres_t1,44109_0411,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0411,572,83,489,1.0,0,488,14.51,85.49,0.17,0.2,0.0,0.0,85.31,99.8,85.4895,14.5105,2017,pres
2017_pres_t1,44109_0416,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0416,869,165,704,3.0,1,700,18.99,81.01,0.35,0.43,0.12,0.14,80.55,99.43,81.0127,18.9873,2017,pres
2017_pres_t1,44109_0521,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0521,789,271,518,11.0,1,506,34.35,65.65,1.39,2.12,0.13,0.19,64.13,97.68,65.6527,34.3473,2017,pres
2017_pres_t1,44109_0522,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0522,817,218,599,10.0,4,585,26.68,73.32,1.22,1.67,0.49,0.67,71.6,97.66,73.317,26.683,2017,pres
2017_pres_t1,44109_0523,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0523,819,267,552,18.0,3,531,32.6,67.4,2.2,3.26,0.37,0.54,64.84,96.2,67.3993,32.6007,2017,pres
2017_pres_t1,44109_0524,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0524,906,155,751,9.0,4,738,17.11,82.89,0.99,1.2,0.44,0.53,81.46,98.27,82.8918,17.1082,2017,pres
2017_pres_t1,44109_0525,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0525,991,207,784,10.0,3,771,20.89,79.11,1.01,1.28,0.3,0.38,77.8,98.34,79.112,20.888,2017,pres
2017_pres_t1,44109_0611,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0611,932,163,769,15.0,3,751,17.49,82.51,1.61,1.95,0.32,0.39,80.58,97.66,82.5107,17.4893,2017,pres
2017_pres_t1,44109_0612,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0612,926,163,763,10.0,0,753,17.6,82.4,1.08,1.31,0.0,0.0,81.32,98.69,82.3974,17.6026,2017,pres
2017_pres_t1,44109_0613,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0613,876,111,765,12.0,0,753,12.67,87.33,1.37,1.57,0.0,0.0,85.96,98.43,87.3288,12.6712,2017,pres
2017_pres_t1,44109_0614,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0614,881,148,733,7.0,0,726,16.8,83.2,0.79,0.95,0.0,0.0,82.41,99.05,83.2009,16.7991,2017,pres
2017_pres_t1,44109_0615,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0615,889,144,745,3.0,1,741,16.2,83.8,0.34,0.4,0.11,0.13,83.35,99.46,83.802,16.198,2017,pres
2017_pres_t1,44109_0621,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0621,894,145,749,11.0,9,729,16.22,83.78,1.23,1.47,1.01,1.2,81.54,97.33,83.7808,16.2192,2017,pres
2017_pres_t1,44109_0622,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0622,891,164,727,13.0,1,713,18.41,81.59,1.46,1.79,0.11,0.14,80.02,98.07,81.5937,18.4063,2017,pres
2017_pres_t1,44109_0623,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0623,877,143,734,9.0,2,723,16.31,83.69,1.03,1.23,0.23,0.27,82.44,98.5,83.6944,16.3056,2017,pres
2017_pres_t1,44109_0624,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0624,935,142,793,15.0,1,777,15.19,84.81,1.6,1.89,0.11,0.13,83.1,97.98,84.8128,15.1872,2017,pres
2017_pres_t1,44109_0625,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0625,998,170,828,16.0,1,811,17.03,82.97,1.6,1.93,0.1,0.12,81.26,97.95,82.9659,17.0341,2017,pres
2017_pres_t1,44109_0631,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0631,972,114,858,7.0,4,847,11.73,88.27,0.72,0.82,0.41,0.47,87.14,98.72,88.2716,11.7284,2017,pres
2017_pres_t1,44109_0632,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0632,929,134,795,8.0,3,784,14.42,85.58,0.86,1.01,0.32,0.38,84.39,98.62,85.5759,14.4241,2017,pres
2017_pres_t1,44109_0633,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0633,896,164,732,5.0,1,726,18.3,81.7,0.56,0.68,0.11,0.14,81.03,99.18,81.6964,18.3036,2017,pres
2017_pres_t1,44109_0634,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0634,892,137,755,10.0,3,742,15.36,84.64,1.12,1.32,0.34,0.4,83.18,98.28,84.6413,15.3587,2017,pres
2017_pres_t1,44109_0641,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0641,952,153,799,11.0,4,784,16.07,83.93,1.16,1.38,0.42,0.5,82.35,98.12,83.9286,16.0714,2017,pres
2017_pres_t1,44109_0642,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0642,882,189,693,6.0,2,685,21.43,78.57,0.68,0.87,0.23,0.29,77.66,98.85,78.5714,21.4286,2017,pres
2017_pres_t1,44109_0643,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0643,892,154,738,12.0,0,726,17.26,82.74,1.35,1.63,0.0,0.0,81.39,98.37,82.7354,17.2646,2017,pres
2017_pres_t1,44109_0651,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0651,869,168,701,8.0,3,690,19.33,80.67,0.92,1.14,0.35,0.43,79.4,98.43,80.6674,19.3326,2017,pres
2017_pres_t1,44109_0652,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0652,887,184,703,8.0,2,693,20.74,79.26,0.9,1.14,0.23,0.28,78.13,98.58,79.2559,20.7441,2017,pres
2017_pres_t1,44109_0653,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0653,978,176,802,8.0,3,791,18.0,82.0,0.82,1.0,0.31,0.37,80.88,98.63,82.0041,17.9959,2017,pres
2017_pres_t1,44109_0654,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0654,961,171,790,5.0,2,783,17.79,82.21,0.52,0.63,0.21,0.25,81.48,99.11,82.206,17.794,2017,pres
2017_pres_t1,44109_0655,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0655,959,177,782,10.0,0,772,18.46,81.54,1.04,1.28,0.0,0.0,80.5,98.72,81.5433,18.4567,2017,pres
2017_pres_t1,44109_0661,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0661,907,246,661,12.0,3,646,27.12,72.88,1.32,1.82,0.33,0.45,71.22,97.73,72.8776,27.1224,2017,pres
2017_pres_t1,44109_0662,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0662,923,212,711,19.0,6,686,22.97,77.03,2.06,2.67,0.65,0.84,74.32,96.48,77.0314,22.9686,2017,pres
2017_pres_t1,44109_0663,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0663,847,337,510,7.0,5,498,39.79,60.21,0.83,1.37,0.59,0.98,58.8,97.65,60.2125,39.7875,2017,pres
2017_pres_t1,44109_0664,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0664,867,280,587,6.0,1,580,32.3,67.7,0.69,1.02,0.12,0.17,66.9,98.81,67.7047,32.2953,2017,pres
2017_pres_t1,44109_0671,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0671,852,293,559,9.0,1,549,34.39,65.61,1.06,1.61,0.12,0.18,64.44,98.21,65.6103,34.3897,2017,pres
2017_pres_t1,44109_0672,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0672,967,219,748,13.0,8,727,22.65,77.35,1.34,1.74,0.83,1.07,75.18,97.19,77.3526,22.6474,2017,pres
2017_pres_t1,44109_0673,44,Loire-Atlantique,,,44109,Nantes,1.0,1ère circonscription,0673,1040,279,761,14.0,4,743,26.83,73.17,1.35,1.84,0.38,0.53,71.44,97.63,73.1731,26.8269,2017,pres
2017_pres_t1,44109_0111,44,Loire-Atlantique,,,44109,Nantes,2.0,2ème circonscription,0111,863,121,742,10.0,2,730,14.02,85.98,1.16,1.35,0.23,0.27,84.59,98.38,85.9791,14.0209,2017,pres
2017_pres_t1,44109_0112,44,Loire-Atlantique,,,44109,Nantes,2.0,2ème circonscription,0112,1025,182,843,10.0,5,828,17.76,82.24,0.98,1.19,0.49,0.59,80.78,98.22,82.2439,17.7561,2017,pres
